time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,5/2/2019 16:46,-3.251866988,-72.90721701,0,420.4985988,0,0,15,5,0,420.4985988,0,0,0,0,0,0,348.7,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
100,5/2/2019 16:46,-3.251866979,-72.90721707,0,420.4985988,0,0.022417914,15,5,0,420.4985988,0,0,0.022417914,0,0,0,348.7,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
200,5/2/2019 16:46,-3.251866844,-72.90721696,0,420.4985988,0,0.05539075,15,5,0,420.4985988,0,0,0.05539075,0,0,0,348.7,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
300,5/2/2019 16:46,-3.251866822,-72.90721701,0,420.4985988,0,0.060613519,15,5,0,420.4985988,0,0,0.060613519,0,0,0,348.7,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
400,5/2/2019 16:46,-3.251866857,-72.90721707,0,420.4985988,0,0.052503939,15,5,0,420.4985988,0,0,0.060613519,0,0,0,348.8,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
500,5/2/2019 16:46,-3.251866839,-72.90721712,0,420.4985988,0,0.067083664,15,5,0,420.4985988,0,0,0.067083664,0,0,0,348.7,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
600,5/2/2019 16:46,-3.25186687,-72.90721703,0,420.4985988,0,0.043585303,15,5,0,420.4985988,0,0,0.067083664,0,0,0,348.7,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
700,5/2/2019 16:46,-3.251866855,-72.90721706,0,420.4985988,0,0.05219554,15,5,0,420.4985988,0,0,0.067083664,0,0,0,348.8,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Data Recorder File Index is 21. Setting new Maximum Flight Altitude to 300m (984 ft)
800,5/2/2019 16:46,-3.251866881,-72.90721714,0,420.4985988,0,0.061266406,16,5,0,420.4985988,0,0,0.067083664,0,0,0,348.8,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
900,5/2/2019 16:46,-3.251866869,-72.90721718,0,420.4985988,0,0.075177168,16,5,0,420.4985988,0,0,0.075177168,0,0,0,348.8,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
1000,5/2/2019 16:46,-3.251866744,-72.9072171,0,420.4985988,0,0.095523953,15,5,0,420.4985988,0,0,0.095523953,0,0,0,348.8,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
1100,5/2/2019 16:46,-3.25186672,-72.90721713,0,420.4985988,0,0.107314964,15,5,0,420.4985988,0,0,0.107314964,0,0,0,348.8,2.1,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,0,92.12,420.4985988,0,41,Motors_Started,
1200,5/2/2019 16:46,-3.251866758,-72.90721722,0,420.4985988,0,0.113138783,15,5,17.197,420.4985988,0,0,0.113138783,0,0,0,348.7,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
1300,5/2/2019 16:46,-3.251866739,-72.90721725,0,420.4985988,0,0.125935043,15,5,17.197,420.4985988,0,0,0.125935043,0,0,0,348.8,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
1400,5/2/2019 16:46,-3.251866771,-72.90721733,0,420.4985988,0,0.140626645,15,5,17.197,420.4985988,0,0,0.140626645,0,0,0,348.7,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
1500,5/2/2019 16:46,-3.251866756,-72.90721737,0,420.4985988,0,0.154394034,15,5,17.197,420.4985988,0,0,0.154394034,0,0,0,348.7,2.2,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
1600,5/2/2019 16:46,-3.251866783,-72.90721729,0,420.4985988,0,0.127500332,15,5,17.197,420.4985988,0,0,0.154394034,0,0,0,348.7,2.1,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
1700,5/2/2019 16:46,-3.25186677,-72.90721732,0,420.4985988,0,0.137655516,15,5,17.197,420.4985988,0,0,0.154394034,0,0,0,348.7,2.1,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
1800,5/2/2019 16:46,-3.251866643,-72.90721727,0,420.4985988,0,0.156842853,15,5,17.197,420.4985988,0,0,0.156842853,0,0,0,348.5,1.9,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
1900,5/2/2019 16:46,-3.251866617,-72.90721728,0,420.4985988,0,0.168024612,15,5,17.197,420.4985988,0,0,0.168024612,0,0,0,348.2,-0.6,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
2000,5/2/2019 16:46,-3.25186663,-72.9072174,0,420.4985988,0,0.19326477,15,5,17.197,420.4985988,0,0,0.19326477,0,0,-0.223694,348.2,-4.1,-0.5,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
2100,5/2/2019 16:46,-3.251866536,-72.90721746,0,420.4985988,0.223694,0.231875336,15,5,17.197,420.4985988,0,0.223694,0.231875336,0.223694,0,-0.447388,348.2,-4,-0.3,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
2200,5/2/2019 16:46,-3.251866436,-72.90721745,0,420.4985988,0.223694,0.25767094,15,5,17.197,420.4985988,0,0.223694,0.25767094,0.223694,0,-0.894776,348.2,-0.7,0.3,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.4985988,0,11,AutoTakeoff,
2300,5/2/2019 16:46,-3.251866259,-72.9072175,0.328084,420.8266828,0.223694,0.321372386,15,5,17.197,420.8266828,0.328084,0.223694,0.321372386,0.223694,0,-0.894776,348.3,1.5,0.3,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.8266828,0.328084,11,AutoTakeoff,
2400,5/2/2019 16:46,-3.251866122,-72.90721773,0.328084,420.8266828,0.223694,0.41029857,14,5,17.197,420.8266828,0.328084,0.223694,0.41029857,0.223694,0,-0.894776,348.1,2.3,0.2,0,0,1024,1024,1024,1024,348.7,0,97,4.311,4.302,4.291,4.294,0,0,2.194,92.12,420.8266828,0.328084,11,AutoTakeoff,
2500,5/2/2019 16:46,-3.251865988,-72.90721776,0.328084,420.8266828,0.223694,0.456702771,14,5,17.073,420.8266828,0.328084,0.223694,0.456702771,0.223694,0,-0.894776,348.1,2.4,0.1,0,0,1024,1024,1024,1024,348.7,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,420.8266828,0.328084,11,AutoTakeoff,
2600,5/2/2019 16:46,-3.251866463,-72.90721714,0.656168,421.1547668,0,0.196873366,14,5,17.073,421.1547668,0.656168,0.223694,0.456702771,0,0,-0.671082,348.1,2.2,-0.1,0,0,1024,1024,1024,1024,348.7,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,421.1547668,0.656168,11,AutoTakeoff,
2700,5/2/2019 16:46,-3.251866439,-72.90721708,0.656168,421.1547668,0,0.201913064,14,5,17.073,421.1547668,0.656168,0.223694,0.456702771,0,0,-0.671082,348.2,1.6,-0.3,0,0,1024,1024,1024,1024,348.7,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,421.1547668,0.656168,11,AutoTakeoff,
2800,5/2/2019 16:46,-3.251866446,-72.9072176,0.984252,421.4828508,0,0.293015757,14,5,17.073,421.4828508,0.984252,0.223694,0.456702771,0,0,-0.894776,348.1,1.1,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,421.4828508,0.984252,11,AutoTakeoff,Home Point Recorded. RTH Altitude:  30m.
2900,5/2/2019 16:46,-3.251866467,-72.90721759,0.984252,421.4828508,0,0.282916676,14,5,17.073,421.4828508,0.984252,0.223694,0.456702771,0,0,-0.894776,348.2,0.9,-1,0,0,1024,1024,1024,1024,348.7,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,421.4828508,0.984252,11,AutoTakeoff,
3000,5/2/2019 16:46,-3.251866199,-72.90721785,1.312336,421.8109348,0,0.419983609,14,5,17.073,421.8109348,1.312336,0.223694,0.456702771,0,0,-0.894776,348.2,0.9,-0.8,0,0,1024,1024,1024,1024,348.7,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,421.8109348,1.312336,11,AutoTakeoff,
3100,5/2/2019 16:46,-3.251866222,-72.90721787,1.312336,421.8109348,0,0.418848439,14,5,17.073,421.8109348,1.312336,0.223694,0.456702771,0,0,-0.894776,348.2,0.7,-0.8,0,0,1024,1024,1024,1024,348.7,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,421.8109348,1.312336,11,AutoTakeoff,
3200,5/2/2019 16:46,-3.251866165,-72.90721786,1.312336,421.8109348,0,0.43123689,15,5,17.073,421.8109348,1.312336,0.223694,0.456702771,0,0,-0.894776,348.4,0.5,-0.7,0,0,1024,1024,1024,1024,348.6,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,421.8109348,1.312336,11,AutoTakeoff,
3300,5/2/2019 16:46,-3.251866197,-72.90721788,1.64042,422.1390188,0,0.428471142,15,5,17.073,422.1390188,1.64042,0.223694,0.456702771,0,0,-0.894776,348.5,0.2,-0.8,0,0,1024,1024,1024,1024,348.7,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,422.1390188,1.64042,11,AutoTakeoff,
3400,5/2/2019 16:46,-3.251866509,-72.90721787,1.64042,422.1390188,0,0.35929135,15,5,17.073,422.1390188,1.64042,0.223694,0.456702771,0,0,-1.11847,348.5,0.1,-0.8,0,0,1024,1024,1024,1024,348.7,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,422.1390188,1.64042,11,AutoTakeoff,
3500,5/2/2019 16:46,-3.251866575,-72.9072179,1.968504,422.4671028,0,0.35858925,15,5,17.073,422.4671028,1.968504,0.223694,0.456702771,0,0,-1.11847,348.6,0,-0.7,0,0,1024,1024,1024,1024,348.6,0,97,4.282,4.269,4.26,4.262,0,0,6.287,92.12,422.4671028,1.968504,11,AutoTakeoff,
3600,5/2/2019 16:46,-3.251866933,-72.90721834,1.968504,422.4671028,0,0.484012483,16,5,17.048,422.4671028,1.968504,0.223694,0.484012483,0,0,-1.11847,348.5,-0.1,-0.6,0,0,1024,1024,1024,1024,348.7,0,97,4.276,4.262,4.253,4.256,0,0,7.251,92.3,422.4671028,1.968504,11,AutoTakeoff,
3700,5/2/2019 16:46,-3.251867026,-72.90721842,2.296588,422.7951868,0,0.514471801,16,5,17.048,422.7951868,2.296588,0.223694,0.514471801,0,0,-1.11847,348.5,-0.1,-0.2,0,0,1024,1024,1024,1024,348.6,0,97,4.276,4.262,4.253,4.256,0,0,7.251,92.3,422.7951868,2.296588,11,AutoTakeoff,
3800,5/2/2019 16:46,-3.251866714,-72.90721863,2.296588,422.7951868,0,0.597001331,16,5,17.048,422.7951868,2.296588,0.223694,0.597001331,0,0,-1.11847,348.4,0,-0.2,0,0,1024,1024,1024,1024,348.6,0,97,4.276,4.262,4.253,4.256,0,0,7.251,92.3,422.7951868,2.296588,11,AutoTakeoff,
3900,5/2/2019 16:46,-3.251866763,-72.90721873,2.624672,423.1232708,0,0.631026923,16,5,17.048,423.1232708,2.624672,0.223694,0.631026923,0,0,-1.11847,348.3,0.1,-0.1,0,0,1024,1024,1024,1024,348.6,0,97,4.276,4.262,4.253,4.256,0,0,7.251,92.3,423.1232708,2.624672,11,AutoTakeoff,
4000,5/2/2019 16:46,-3.251866489,-72.90721857,2.624672,423.1232708,0,0.597401594,16,5,17.048,423.1232708,2.624672,0.223694,0.631026923,0,0,-0.894776,348.3,0.4,0.1,0,0,1024,1024,1024,1024,348.6,0,97,4.276,4.262,4.253,4.256,0,0,7.251,92.3,423.1232708,2.624672,11,AutoTakeoff,
4100,5/2/2019 16:46,-3.251866498,-72.90721864,2.952756,423.4513548,0,0.621010519,16,5,17.048,423.4513548,2.952756,0.223694,0.631026923,0,0,-0.894776,348.3,0.9,0,0,0,1024,1024,1024,1024,348.6,0,97,4.276,4.262,4.253,4.256,0,0,7.251,92.3,423.4513548,2.952756,11,AutoTakeoff,
4200,5/2/2019 16:46,-3.251866875,-72.90721863,2.952756,423.4513548,0,0.590131252,16,5,17.048,423.4513548,2.952756,0.223694,0.631026923,0,0,-0.894776,348.3,1,-0.5,0,0,1024,1024,1024,1024,348.6,0,97,4.276,4.262,4.253,4.256,0,0,7.251,92.3,423.4513548,2.952756,11,AutoTakeoff,
4300,5/2/2019 16:46,-3.251866926,-72.90721867,3.28084,423.7794388,0,0.606007237,16,5,17.048,423.7794388,3.28084,0.223694,0.631026923,0,0,-0.894776,348.4,0.7,-0.9,0,0,1024,1024,1024,1024,348.6,0,97,4.276,4.262,4.253,4.256,0,0,7.251,92.3,423.7794388,3.28084,11,AutoTakeoff,
4400,5/2/2019 16:46,-3.251866703,-72.90721837,3.28084,423.7794388,0,0.506240174,16,5,17.048,423.7794388,3.28084,0.223694,0.631026923,0,0,-0.894776,348.2,0.5,-0.9,0,0,1024,1024,1024,1024,348.6,0,97,4.276,4.262,4.253,4.256,0,0,7.251,92.3,423.7794388,3.28084,11,AutoTakeoff,
4500,5/2/2019 16:46,-3.25186673,-72.90721839,3.28084,423.7794388,0,0.512821539,16,5,17.048,423.7794388,3.28084,0.223694,0.631026923,0,0,-0.894776,348.3,0.4,-0.9,0,0,1024,1024,1024,1024,348.6,0,97,4.276,4.262,4.253,4.256,0,0,7.251,92.3,423.7794388,3.28084,6,P-GPS,
4600,5/2/2019 16:46,-3.251866538,-72.90721792,3.608924,424.1075228,0,0.371069566,15,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,-0.671082,348.2,0.7,-1,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.25,4.252,0,0,6.942,92.3,424.1075228,3.608924,6,P-GPS,
4700,5/2/2019 16:46,-3.251866537,-72.90721791,3.608924,424.1075228,0,0.366729014,15,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,-0.447388,348.2,0.9,-1,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.25,4.252,0,0,6.942,92.3,424.1075228,3.608924,6,P-GPS,
4800,5/2/2019 16:46,-3.251866217,-72.90721797,3.608924,424.1075228,0,0.448188991,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,-0.223694,348.2,0.9,-0.7,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.25,4.252,0,0,6.942,92.3,424.1075228,3.608924,6,P-GPS,
4900,5/2/2019 16:46,-3.251866185,-72.90721796,3.608924,424.1075228,0,0.454809726,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.2,0.8,-0.5,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.25,4.252,0,0,6.942,92.3,424.1075228,3.608924,6,P-GPS,
5000,5/2/2019 16:46,-3.25186637,-72.9072177,3.608924,424.1075228,0,0.336423895,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.3,0.9,-0.3,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.25,4.252,0,0,6.942,92.3,424.1075228,3.608924,6,P-GPS,
5100,5/2/2019 16:46,-3.251866355,-72.90721766,3.608924,424.1075228,0,0.329708016,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.4,0.9,-0.4,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.25,4.252,0,0,6.942,92.3,424.1075228,3.608924,6,P-GPS,
5200,5/2/2019 16:46,-3.25186667,-72.90721769,3.608924,424.1075228,0,0.273532161,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.4,1,-0.5,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.25,4.252,0,0,6.942,92.3,424.1075228,3.608924,6,P-GPS,
5300,5/2/2019 16:46,-3.251866692,-72.90721765,3.608924,424.1075228,0,0.256380914,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.4,1,-0.6,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.25,4.252,0,0,6.942,92.3,424.1075228,3.608924,6,P-GPS,
5400,5/2/2019 16:46,-3.251866531,-72.90721769,3.608924,424.1075228,0,0.297554471,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.4,1,-0.6,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.25,4.252,0,0,6.942,92.3,424.1075228,3.608924,6,P-GPS,
5500,5/2/2019 16:46,-3.251866539,-72.90721764,3.608924,424.1075228,0,0.283232293,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.3,1,-0.8,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.25,4.252,0,0,6.942,92.3,424.1075228,3.608924,6,P-GPS,
5600,5/2/2019 16:46,-3.251866836,-72.90721755,3.608924,424.1075228,0,0.204722447,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.3,1.1,-0.7,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.1075228,3.608924,6,P-GPS,
5700,5/2/2019 16:46,-3.25186688,-72.90721751,3.608924,424.1075228,0,0.184506896,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.2,1.1,-0.4,0,0,1024,1024,1109,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.1075228,3.608924,6,P-GPS,
5800,5/2/2019 16:46,-3.251867127,-72.90721759,3.608924,424.1075228,0,0.216034456,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.3,1,-0.3,0,0,1024,1024,1119,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.1075228,3.608924,6,P-GPS,
5900,5/2/2019 16:46,-3.251867204,-72.90721754,3.608924,424.1075228,0,0.209385177,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.3,0.9,-0.2,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.1075228,3.608924,6,P-GPS,
6000,5/2/2019 16:46,-3.251867556,-72.9072173,3.608924,424.1075228,0,0.232883866,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.3,0.8,-0.3,0,0,1024,1024,1135,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.1075228,3.608924,6,P-GPS,
6100,5/2/2019 16:46,-3.251867667,-72.90721723,3.608924,424.1075228,0,0.260072515,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.2,0.7,-0.5,0,0,1024,1024,1340,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.1075228,3.608924,6,P-GPS,
6200,5/2/2019 16:46,-3.251867936,-72.90721703,3.608924,424.1075228,0,0.345793974,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,0,348.4,0.6,-0.3,0,0,1024,1024,1366,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.1075228,3.608924,6,P-GPS,
6300,5/2/2019 16:46,-3.251868077,-72.90721692,3.608924,424.1075228,0,0.398369435,16,5,17.034,424.1075228,3.608924,0.223694,0.631026923,0,0,-0.447388,348.4,0.3,-0.2,0,0,1024,1024,1316,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.1075228,3.608924,6,P-GPS,
6400,5/2/2019 16:46,-3.251868144,-72.90721677,3.937008,424.4356068,0,0.430682428,16,5,17.034,424.4356068,3.937008,0.223694,0.631026923,0,0,-1.342164,348.2,0.4,-0.4,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.4356068,3.937008,6,P-GPS,
6500,5/2/2019 16:46,-3.251868266,-72.90721666,3.937008,424.4356068,0,0.483871407,16,5,17.034,424.4356068,3.937008,0.223694,0.631026923,0,0,-1.565858,348.1,0.8,-0.5,0,0,1024,1024,1024,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.4356068,3.937008,6,P-GPS,
6600,5/2/2019 16:46,-3.251868604,-72.90721654,4.265092,424.7636908,0,0.614005925,16,5,17.034,424.7636908,4.265092,0.223694,0.631026923,0,0,-1.11847,348.2,1.2,-0.6,0,0,1040,1024,1024,1024,348.6,0,97,4.274,4.259,4.249,4.252,0,0,6.746,92.3,424.7636908,4.265092,6,P-GPS,
6700,5/2/2019 16:46,-3.251868755,-72.90721642,4.265092,424.7636908,0,0.679432436,16,5,16.975,424.7636908,4.265092,0.223694,0.679432436,0,0,-0.671082,348.2,1.2,-0.6,0,0,1237,1024,1024,1024,348.6,0,97,4.25,4.242,4.239,4.244,0,0,7.537,92.48,424.7636908,4.265092,6,P-GPS,
6800,5/2/2019 16:46,-3.251868641,-72.90721647,4.593176,425.0917748,0,0.633740178,16,5,16.975,425.0917748,4.593176,0.223694,0.679432436,0,0,-0.223694,348.2,0.9,-0.6,0,0,1414,1024,1024,1024,348.6,0,97,4.25,4.242,4.239,4.244,0,0,7.537,92.48,425.0917748,4.593176,6,P-GPS,
6900,5/2/2019 16:46,-3.251868781,-72.90721637,4.593176,425.0917748,0,0.694635849,16,5,16.975,425.0917748,4.593176,0.223694,0.694635849,0,0,-0.223694,348.2,-1,-0.4,0,0,1438,1024,1024,1024,348.6,0,97,4.25,4.242,4.239,4.244,0,0,7.537,92.48,425.0917748,4.593176,6,P-GPS,
7000,5/2/2019 16:46,-3.251868687,-72.90721671,4.593176,425.0917748,0,0.629645689,16,5,16.975,425.0917748,4.593176,0.223694,0.694635849,0,0,0,348.3,-6.1,-0.4,0,0,1298,1024,1024,1024,348.6,0,97,4.25,4.242,4.239,4.244,0,0,7.537,92.48,425.0917748,4.593176,6,P-GPS,
7100,5/2/2019 16:46,-3.251868704,-72.90721666,4.593176,425.0917748,0.223694,0.639114194,16,5,16.975,425.0917748,4.593176,0.223694,0.694635849,0.223694,0,0,348.3,-9.8,-0.4,0,0,1045,1024,1024,1024,348.6,0,97,4.25,4.242,4.239,4.244,0,0,7.537,92.48,425.0917748,4.593176,6,P-GPS,
7200,5/2/2019 16:46,-3.25186824,-72.90721698,4.593176,425.0917748,0.671082,0.456863532,16,5,16.975,425.0917748,4.593176,0.671082,0.694635849,0.671082,0,0,348.4,-8.6,-0.4,0,0,1024,1024,1024,1024,348.6,0,97,4.25,4.242,4.239,4.244,0,0,7.537,92.48,425.0917748,4.593176,6,P-GPS,
7300,5/2/2019 16:46,-3.251867951,-72.90721701,4.593176,425.0917748,0.894776,0.351351717,16,5,16.975,425.0917748,4.593176,0.894776,0.694635849,0.894776,0,0,348.3,-2.9,-0.5,0,0,1321,1024,1024,1024,348.6,0,97,4.25,4.242,4.239,4.244,0,0,7.537,92.48,425.0917748,4.593176,6,P-GPS,
7400,5/2/2019 16:46,-3.251867497,-72.90721729,4.593176,425.0917748,0.9171454,0.211984915,15,5,16.975,425.0917748,4.593176,0.9171454,0.694635849,0.894776,-0.223694,0,348.3,1.6,-0.5,0,0,1348,1024,1024,1024,348.6,0,97,4.25,4.242,4.239,4.244,0,0,7.537,92.48,425.0917748,4.593176,6,P-GPS,
7500,5/2/2019 16:46,-3.251867145,-72.90721737,4.593176,425.0917748,0.894776,0.142046921,15,5,16.975,425.0917748,4.593176,0.9171454,0.694635849,0.894776,0,0,348.4,0,-0.4,0,0,1337,1024,1024,1024,348.6,0,97,4.25,4.242,4.239,4.244,0,0,7.537,92.48,425.0917748,4.593176,6,P-GPS,
7600,5/2/2019 16:46,-3.251866779,-72.90721734,4.593176,425.0917748,0.9171454,0.141165031,15,5,16.975,425.0917748,4.593176,0.9171454,0.694635849,0.894776,-0.223694,0,348.2,-3.2,-0.4,0,0,1349,1024,1024,1024,348.6,0,97,4.25,4.242,4.239,4.244,0,0,7.537,92.48,425.0917748,4.593176,6,P-GPS,
7700,5/2/2019 16:46,-3.251866362,-72.90721742,4.593176,425.0917748,1.1408394,0.272215888,15,5,17.023,425.0917748,4.593176,1.1408394,0.694635849,1.11847,-0.223694,0,347.9,-4.7,-0.3,0,0,1350,1024,1024,1024,348.6,0,97,4.268,4.254,4.245,4.248,0,0,6.617,92.48,425.0917748,4.593176,6,P-GPS,
7800,5/2/2019 16:46,-3.25186587,-72.90721762,4.593176,425.0917748,1.3645334,0.464498046,16,5,17.023,425.0917748,4.593176,1.3645334,0.694635849,1.342164,-0.223694,0,347.8,-5.1,-0.3,0,0,1349,1024,1024,1024,348.6,0,97,4.268,4.254,4.245,4.248,0,0,6.617,92.48,425.0917748,4.593176,6,P-GPS,
7900,5/2/2019 16:46,-3.251865302,-72.90721774,4.593176,425.0917748,1.5882274,0.670505271,16,5,17.023,425.0917748,4.593176,1.5882274,0.694635849,1.565858,-0.223694,0,347.8,-5.2,-0.3,0,0,1339,1024,1024,997,348.6,0,97,4.268,4.254,4.245,4.248,0,0,6.617,92.48,425.0917748,4.593176,6,P-GPS,
