time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,5/2/2019 19:55,-3.251880546,-72.90723029,0,420.3984252,0,0,16,5,0,420.3984252,0,0,0,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.6,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
100,5/2/2019 19:55,-3.251880371,-72.90723032,0,420.3984252,0,0.064904202,16,5,0,420.3984252,0,0,0.064904202,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.6,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
200,5/2/2019 19:55,-3.25188037,-72.9072303,0,420.3984252,0,0.064571196,16,5,0,420.3984252,0,0,0.064904202,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
300,5/2/2019 19:55,-3.251880369,-72.90723032,0,420.3984252,0,0.066106301,16,5,0,420.3984252,0,0,0.066106301,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
400,5/2/2019 19:55,-3.251880365,-72.90723031,0,420.3984252,0,0.066850724,16,5,0,420.3984252,0,0,0.066850724,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
500,5/2/2019 19:55,-3.251880513,-72.90723033,0,420.3984252,0,0.019812796,16,5,0,420.3984252,0,0,0.066850724,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
600,5/2/2019 19:55,-3.251880523,-72.90723032,0,420.3984252,0,0.013805742,16,5,0,420.3984252,0,0,0.066850724,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
700,5/2/2019 19:55,-3.251880356,-72.90723019,0,420.3984252,0,0.078735895,16,5,0,420.3984252,0,0,0.078735895,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
800,5/2/2019 19:55,-3.251880349,-72.90723016,0,420.3984252,0,0.085568244,16,5,0,420.3984252,0,0,0.085568244,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Data Recorder File Index is 23. Setting new Maximum Flight Altitude to 300m (984 ft)
900,5/2/2019 19:55,-3.251880354,-72.9072302,0,420.3984252,0,0.077420278,16,5,0,420.3984252,0,0,0.085568244,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
1000,5/2/2019 19:55,-3.25188035,-72.90723018,0,420.3984252,0,0.082570541,16,5,0,420.3984252,0,0,0.085568244,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
1100,5/2/2019 19:55,-3.251880364,-72.90723021,0,420.3984252,0,0.072660435,16,5,0,420.3984252,0,0,0.085568244,0,0,0,343.9,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,41,Motors_Started,
1200,5/2/2019 19:55,-3.251880357,-72.90723019,0,420.3984252,0,0.078203086,16,5,0,420.3984252,0,0,0.085568244,0,0,0,343.6,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,11,AutoTakeoff,
1300,5/2/2019 19:55,-3.251880361,-72.90723022,0,420.3984252,0,0.071795606,16,5,0,420.3984252,0,0,0.085568244,0,0,0,343.3,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,11,AutoTakeoff,
1400,5/2/2019 19:55,-3.251880359,-72.90723021,0,420.3984252,0,0.074548887,16,5,0,420.3984252,0,0,0.085568244,0,0,0,343.3,1.8,-0.5,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,11,AutoTakeoff,
1500,5/2/2019 19:55,-3.251880364,-72.90723024,0,420.3984252,0,0.06934449,16,5,0,420.3984252,0,0,0.085568244,0,0,0,343.4,1.8,-0.5,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,11,AutoTakeoff,
1600,5/2/2019 19:55,-3.251880363,-72.90723022,0,420.3984252,0,0.071064963,16,5,0,420.3984252,0,0,0.085568244,0,0,0,343.5,1.8,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,0,93.02,420.3984252,0,11,AutoTakeoff,
1700,5/2/2019 19:55,-3.251880225,-72.90723023,0,420.3984252,0,0.119119426,16,5,17.416,420.3984252,0,0,0.119119426,0,0,0,343.1,1.7,-0.6,0,0,1024,1024,1024,1024,344.5,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,420.3984252,0,11,AutoTakeoff,
1800,5/2/2019 19:55,-3.251880208,-72.90723023,0,420.3984252,0,0.125714899,16,5,17.416,420.3984252,0,0,0.125714899,0,0,0,342.6,1.4,-0.6,0,0,1024,1024,1024,1024,344.4,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,420.3984252,0,11,AutoTakeoff,
1900,5/2/2019 19:55,-3.251880224,-72.9072304,0,420.3984252,0,0.125071526,16,5,17.416,420.3984252,0,0,0.125714899,0,0,0,342.8,-1.2,-0.6,0,0,1024,1024,1024,1024,344.4,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,420.3984252,0,11,AutoTakeoff,
2000,5/2/2019 19:55,-3.25188019,-72.90723043,0,420.3984252,0,0.139906829,16,5,17.416,420.3984252,0,0,0.139906829,0,0,-0.223694,342.9,-4.6,-0.1,0,0,1024,1024,1024,1024,344.4,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,420.3984252,0,11,AutoTakeoff,
2100,5/2/2019 19:55,-3.251880136,-72.90723046,0,420.3984252,0.223694,0.162824808,16,5,17.416,420.3984252,0,0.223694,0.162824808,0.223694,0,-0.447388,343.1,-3.9,0.5,0,0,1024,1024,1024,1024,344.4,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,420.3984252,0,11,AutoTakeoff,
2200,5/2/2019 19:55,-3.251879987,-72.90723052,0,420.3984252,0.223694,0.220664049,16,5,17.416,420.3984252,0,0.223694,0.220664049,0.223694,0,-0.671082,343.1,-0.5,0.3,0,0,1024,1024,1024,1024,344.4,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,420.3984252,0,11,AutoTakeoff,
2300,5/2/2019 19:55,-3.251879744,-72.90723052,0,420.3984252,0.223694,0.304254275,16,5,17.416,420.3984252,0,0.223694,0.304254275,0.223694,0,-0.671082,343.1,1.3,0.6,0,0,1024,1024,1024,1024,344.3,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,420.3984252,0,11,AutoTakeoff,
2400,5/2/2019 19:55,-3.251879585,-72.90723055,0.328084,420.7265092,0.223694,0.36323492,16,5,17.416,420.7265092,0.328084,0.223694,0.36323492,0.223694,0,-0.894776,343,1.8,0.2,0,0,1024,1024,1024,1024,344.3,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,420.7265092,0.328084,11,AutoTakeoff,
2500,5/2/2019 19:55,-3.251879602,-72.90723059,0.328084,420.7265092,0.223694,0.361860248,17,5,17.416,420.7265092,0.328084,0.223694,0.36323492,0.223694,0,-0.894776,343,1.6,0.2,0,0,1024,1024,1024,1024,344.3,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,420.7265092,0.328084,11,AutoTakeoff,
2600,5/2/2019 19:55,-3.251879494,-72.90723058,0.656168,421.0545932,0,0.398487546,17,5,17.416,421.0545932,0.656168,0.223694,0.398487546,0,0,-0.671082,343,1.9,0,0,0,1024,1024,1024,1024,344.3,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,421.0545932,0.656168,11,AutoTakeoff,
2700,5/2/2019 19:55,-3.251879414,-72.90723054,0.656168,421.0545932,0,0.423339909,17,5,17.416,421.0545932,0.656168,0.223694,0.423339909,0,0,-0.894776,342.9,1.7,-0.7,0,0,1024,1024,1024,1024,344.3,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,421.0545932,0.656168,11,AutoTakeoff,
2800,5/2/2019 19:55,-3.251879356,-72.90723048,0.656168,421.0545932,0,0.439681773,17,5,17.416,421.0545932,0.656168,0.223694,0.439681773,0,0,-0.894776,342.8,1.4,-1.6,0,0,1024,1024,1024,1024,344.3,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,421.0545932,0.656168,11,AutoTakeoff,
2900,5/2/2019 19:55,-3.251879392,-72.90723023,0.984252,421.3826772,0.223694,0.421965237,17,5,17.416,421.3826772,0.984252,0.223694,0.439681773,0,0.223694,-0.894776,342.6,0.8,-1.6,0,0,1024,1024,1024,1024,344.2,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,421.3826772,0.984252,11,AutoTakeoff,Home Point Recorded. RTH Altitude:  30m.
3000,5/2/2019 19:55,-3.251879385,-72.90723013,0.984252,421.3826772,0.223694,0.427713268,17,5,17.416,421.3826772,0.984252,0.223694,0.439681773,0,0.223694,-0.894776,342.8,-0.3,-2.2,0,0,1024,1024,1024,1024,344.2,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,421.3826772,0.984252,11,AutoTakeoff,
3100,5/2/2019 19:55,-3.251879457,-72.90722991,1.312336,421.7107612,0,0.420564318,17,5,17.416,421.7107612,1.312336,0.223694,0.439681773,0,0,-0.894776,343,-0.6,-2.2,0,0,1024,1024,1024,1024,344.2,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,421.7107612,1.312336,11,AutoTakeoff,
3200,5/2/2019 19:55,-3.251879464,-72.90722981,1.312336,421.7107612,0,0.431400932,17,5,17.416,421.7107612,1.312336,0.223694,0.439681773,0,0,-0.894776,343.4,-0.6,-2.5,0,0,1024,1024,1024,1024,344.2,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,421.7107612,1.312336,11,AutoTakeoff,
3300,5/2/2019 19:55,-3.251879222,-72.90722989,1.64042,422.0388452,0,0.504747391,18,5,17.416,422.0388452,1.64042,0.223694,0.504747391,0,0,-1.11847,343.4,0.1,-2.3,0,0,1024,1024,1024,1024,344.2,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,422.0388452,1.64042,11,AutoTakeoff,
3400,5/2/2019 19:55,-3.251879206,-72.90722984,1.64042,422.0388452,0,0.51583335,18,5,17.416,422.0388452,1.64042,0.223694,0.51583335,0,0,-1.11847,343.3,0.1,-2.4,0,0,1024,1024,1024,1024,344.2,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,422.0388452,1.64042,11,AutoTakeoff,
3500,5/2/2019 19:55,-3.251878803,-72.90722977,1.968504,422.3669292,0,0.663208683,18,5,17.416,422.3669292,1.968504,0.223694,0.663208683,0,0,-1.11847,343,0,-2.7,0,0,1024,1024,1024,1024,344.2,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,422.3669292,1.968504,11,AutoTakeoff,
3600,5/2/2019 19:55,-3.251878765,-72.90722975,1.968504,422.3669292,0,0.678884536,18,5,17.416,422.3669292,1.968504,0.223694,0.678884536,0,0,-1.11847,342.9,-0.3,-1.9,0,0,1024,1024,1024,1024,344.1,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,422.3669292,1.968504,11,AutoTakeoff,
3700,5/2/2019 19:55,-3.251878586,-72.90723036,2.296588,422.6950132,0,0.715751335,17,5,17.416,422.6950132,2.296588,0.223694,0.715751335,0,0,-1.11847,342.9,-0.5,-1.7,0,0,1024,1024,1024,1024,344.1,0,100,4.37,4.357,4.341,4.347,0,0,4.284,93.02,422.6950132,2.296588,11,AutoTakeoff,
3800,5/2/2019 19:55,-3.251878539,-72.90723041,2.296588,422.6950132,0,0.733585981,17,5,17.272,422.6950132,2.296588,0.223694,0.733585981,0,0,-1.11847,343,-0.3,-1.4,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.308,4.313,0,0,7.085,93.02,422.6950132,2.296588,11,AutoTakeoff,
3900,5/2/2019 19:55,-3.251878796,-72.90723041,2.624672,423.0230972,0,0.640144377,19,5,17.272,423.0230972,2.624672,0.223694,0.733585981,0,0,-1.11847,343.2,-0.4,-1.1,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.308,4.313,0,0,7.085,93.02,423.0230972,2.624672,11,AutoTakeoff,
4000,5/2/2019 19:55,-3.251878763,-72.90723045,2.624672,423.0230972,0,0.653441622,19,5,17.272,423.0230972,2.624672,0.223694,0.733585981,0,0,-1.11847,343.3,-0.7,-1.2,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.308,4.313,0,0,7.085,93.02,423.0230972,2.624672,11,AutoTakeoff,
4100,5/2/2019 19:55,-3.251878927,-72.90723083,2.952756,423.3511812,0,0.623149626,16,5,17.272,423.3511812,2.952756,0.223694,0.733585981,0,0,-1.11847,343.3,0,-1.5,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.308,4.313,0,0,7.085,93.02,423.3511812,2.952756,11,AutoTakeoff,
4200,5/2/2019 19:55,-3.251878894,-72.90723091,2.952756,423.3511812,0,0.644002645,16,5,17.272,423.3511812,2.952756,0.223694,0.733585981,0,0,-1.11847,343.1,0.6,-1.9,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.308,4.313,0,0,7.085,93.02,423.3511812,2.952756,11,AutoTakeoff,
4300,5/2/2019 19:55,-3.251878895,-72.90723093,3.28084,423.6792652,0,0.646391097,18,5,17.272,423.6792652,3.28084,0.223694,0.733585981,0,0,-1.11847,343.1,0.8,-2.1,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.308,4.313,0,0,7.085,93.02,423.6792652,3.28084,11,AutoTakeoff,
4400,5/2/2019 19:55,-3.25187889,-72.90723101,3.28084,423.6792652,0,0.658973118,18,5,17.272,423.6792652,3.28084,0.223694,0.733585981,0,0,-0.894776,343.1,0.6,-1.9,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.308,4.313,0,0,7.085,93.02,423.6792652,3.28084,6,P-GPS,
4500,5/2/2019 19:55,-3.251878825,-72.90723103,3.608924,424.0073492,0,0.683146347,19,5,17.272,424.0073492,3.608924,0.223694,0.733585981,0,0,-0.671082,343,0.4,-2.1,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.308,4.313,0,0,7.085,93.02,424.0073492,3.608924,6,P-GPS,
4600,5/2/2019 19:55,-3.251878834,-72.9072311,3.608924,424.0073492,0,0.691371413,19,5,17.272,424.0073492,3.608924,0.223694,0.733585981,0,0,-0.447388,343.1,0.2,-2.1,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.308,4.313,0,0,7.085,93.02,424.0073492,3.608924,6,P-GPS,
4700,5/2/2019 19:55,-3.251878775,-72.90723113,3.608924,424.0073492,0,0.714993461,19,5,17.272,424.0073492,3.608924,0.223694,0.733585981,0,0,-0.223694,343,0.2,-2.1,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.308,4.313,0,0,7.085,93.02,424.0073492,3.608924,6,P-GPS,
4800,5/2/2019 19:55,-3.251878792,-72.90723121,3.608924,424.0073492,0,0.72264438,19,5,17.28,424.0073492,3.608924,0.223694,0.733585981,0,0,0,343,0.1,-1.7,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.0073492,3.608924,6,P-GPS,
4900,5/2/2019 19:55,-3.251878677,-72.90723094,3.608924,424.0073492,0,0.721722464,19,5,17.28,424.0073492,3.608924,0.223694,0.733585981,0,0,0,343,-0.3,-1.8,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.0073492,3.608924,6,P-GPS,
5000,5/2/2019 19:55,-3.251878685,-72.907231,3.608924,424.0073492,0,0.726564984,19,5,17.28,424.0073492,3.608924,0.223694,0.733585981,0,0,0,343,-0.5,-2,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.0073492,3.608924,6,P-GPS,
5100,5/2/2019 19:55,-3.251878399,-72.90723092,3.608924,424.0073492,0,0.816571548,19,5,17.28,424.0073492,3.608924,0.223694,0.816571548,0,0,0,343.1,-0.6,-1.6,0,0,1024,1024,1078,1024,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.0073492,3.608924,6,P-GPS,
5200,5/2/2019 19:55,-3.251878374,-72.90723099,3.608924,424.0073492,0,0.832313019,19,5,17.28,424.0073492,3.608924,0.223694,0.832313019,0,0,0,343.2,-0.5,-1.5,0,0,1024,1024,1078,1024,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.0073492,3.608924,6,P-GPS,
5300,5/2/2019 19:55,-3.251878254,-72.90723078,3.608924,424.0073492,0,0.8549705,19,5,17.28,424.0073492,3.608924,0.223694,0.8549705,0,0,0,343.3,-0.5,-1.7,0,0,1024,1024,1518,1024,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.0073492,3.608924,6,P-GPS,
5400,5/2/2019 19:55,-3.251878203,-72.90723083,3.608924,424.0073492,0,0.877211314,19,5,17.28,424.0073492,3.608924,0.223694,0.877211314,0,0,0,343.3,-0.4,-1.7,0,0,1024,1024,1024,1024,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.0073492,3.608924,6,P-GPS,
5500,5/2/2019 19:55,-3.251878091,-72.90723078,3.608924,424.0073492,0,0.913631919,19,5,17.28,424.0073492,3.608924,0.223694,0.913631919,0,0,-0.671082,343.2,-0.1,-1.3,0,0,1024,1024,1196,1024,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.0073492,3.608924,6,P-GPS,
5600,5/2/2019 19:55,-3.251878027,-72.90723083,3.937008,424.3354332,0,0.94027234,19,5,17.28,424.3354332,3.937008,0.223694,0.94027234,0,0,-0.447388,343.1,0.1,-1.1,0,0,1024,1024,1196,1024,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.3354332,3.937008,6,P-GPS,
5700,5/2/2019 19:55,-3.251877804,-72.90723092,3.937008,424.3354332,0,1.027034154,19,5,17.28,424.3354332,3.937008,0.223694,1.027034154,0,0,-0.223694,343.1,0.3,-1.1,0,0,1024,1024,1057,1024,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.3354332,3.937008,6,P-GPS,
5800,5/2/2019 19:55,-3.251877725,-72.90723097,3.937008,424.3354332,0,1.058661451,19,5,17.28,424.3354332,3.937008,0.223694,1.058661451,0,0,-0.447388,343,0.1,-0.5,0,0,1024,1024,1024,1441,344.1,0,100,4.333,4.319,4.311,4.316,0,0,6.399,93.2,424.3354332,3.937008,6,P-GPS,
5900,5/2/2019 19:55,-3.251877698,-72.90723114,3.937008,424.3354332,0,1.084389798,19,5,17.222,424.3354332,3.937008,0.223694,1.084389798,0,0,-0.894776,343.1,-0.5,-0.8,0,0,1027,1024,1024,1684,344.1,0,100,4.331,4.305,4.29,4.297,0,0,7.697,93.2,424.3354332,3.937008,6,P-GPS,
6000,5/2/2019 19:55,-3.251877604,-72.90723117,4.265092,424.6635172,0,1.120846493,19,5,17.222,424.6635172,4.265092,0.223694,1.120846493,0,0,-0.447388,343.4,-0.3,-1.7,0,0,1219,1024,1024,1684,344.6,0,100,4.331,4.305,4.29,4.297,0,0,7.697,93.2,424.6635172,4.265092,6,P-GPS,
6100,5/2/2019 19:55,-3.25187788,-72.90723132,4.265092,424.6635172,0,1.04330712,19,5,17.222,424.6635172,4.265092,0.223694,1.120846493,0,0,-0.223694,347.4,0.3,-2.1,0,0,1219,1024,1024,1684,349.8,0,100,4.331,4.305,4.29,4.297,0,0,7.697,93.2,424.6635172,4.265092,6,P-GPS,
6200,5/2/2019 19:55,-3.251877826,-72.90723137,4.265092,424.6635172,0,1.068704102,19,5,17.222,424.6635172,4.265092,0.223694,1.120846493,0,0,0,352.5,0,-1.9,0,0,1684,1024,1024,1024,355.5,0,100,4.331,4.305,4.29,4.297,0,0,7.697,93.2,424.6635172,4.265092,6,P-GPS,
6300,5/2/2019 19:55,-3.251877776,-72.90723158,4.265092,424.6635172,0,1.114931138,19,5,17.222,424.6635172,4.265092,0.223694,1.120846493,0,0,0,354.6,-8.2,-1.1,0,0,1684,1024,1024,1024,356.4,0,100,4.331,4.305,4.29,4.297,0,0,7.697,93.2,424.6635172,4.265092,6,P-GPS,
6400,5/2/2019 19:55,-3.251877612,-72.90723167,4.265092,424.6635172,0.223694,1.183254631,19,5,17.222,424.6635172,4.265092,0.223694,1.183254631,0.223694,0,0,355.2,-19.8,-0.9,0,0,1684,1024,1024,1024,356.4,0,100,4.331,4.305,4.29,4.297,0,0,7.697,93.2,424.6635172,4.265092,6,P-GPS,
6500,5/2/2019 19:55,-3.251877371,-72.90723152,4.265092,424.6635172,1.11847,1.242647678,19,5,17.222,424.6635172,4.265092,1.11847,1.242647678,1.11847,0,0,355.4,-23.4,-1.1,0,0,1324,1024,1024,1024,356.4,0,100,4.331,4.305,4.29,4.297,0,0,7.697,93.2,424.6635172,4.265092,6,P-GPS,
6600,5/2/2019 19:55,-3.251876597,-72.90723164,4.265092,424.6635172,2.0356154,1.522063697,19,5,17.222,424.6635172,4.265092,2.0356154,1.522063697,2.013246,-0.223694,0,355.5,-24,-1,0,0,1024,1024,1024,1024,356.4,0,100,4.331,4.305,4.29,4.297,0,0,7.697,93.2,424.6635172,4.265092,6,P-GPS,
6700,5/2/2019 19:55,-3.251875703,-72.90723165,4.265092,424.6635172,2.908022,1.835830111,19,5,17.222,424.6635172,4.265092,2.908022,1.835830111,2.908022,-0.223694,0,355.6,-23.6,-0.9,0,0,1024,1024,1024,1024,356.4,0,100,4.331,4.305,4.29,4.297,0,0,7.697,93.2,424.6635172,4.265092,6,P-GPS,
6800,5/2/2019 19:55,-3.251874233,-72.90723181,4.265092,424.6635172,3.802798,2.368848501,19,5,17.222,424.6635172,4.265092,3.802798,2.368848501,3.802798,-0.223694,0,355.5,-13.3,-1,0,0,1379,1024,1024,1024,356.4,0,100,4.331,4.305,4.29,4.297,0,0,7.697,93.2,424.6635172,4.265092,6,P-GPS,
6900,5/2/2019 19:55,-3.251872742,-72.90723218,4.265092,424.6635172,4.026492,2.929875422,19,5,17.221,424.6635172,4.265092,4.026492,2.929875422,4.026492,-0.223694,0,355.2,5.4,-0.8,0,0,1569,1024,1024,1472,356.4,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
7000,5/2/2019 19:55,-3.251871084,-72.90723242,4.265092,424.6635172,3.802798,3.538221898,19,5,17.221,424.6635172,4.265092,4.026492,3.538221898,3.802798,-0.223694,0,354.1,8.6,-0.8,0,0,1684,1024,1024,1684,356.4,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
7100,5/2/2019 19:55,-3.25186977,-72.90723301,4.265092,424.6635172,3.579104,4.05492139,19,5,17.221,424.6635172,4.265092,4.026492,4.05492139,3.579104,-0.223694,0,354.2,-0.5,-1,0,0,1684,1024,1024,1684,357.1,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
7200,5/2/2019 19:55,-3.251868264,-72.90723322,4.265092,424.6635172,3.802798,4.606627444,19,5,17.221,424.6635172,4.265092,4.026492,4.606627444,3.802798,-0.223694,0,358.6,-13.5,-2.7,0,0,1684,1024,1024,1108,2.1,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
7300,5/2/2019 19:55,-3.251866673,-72.90723348,4.265092,424.6635172,4.4962494,5.19376657,19,5,17.221,424.6635172,4.265092,4.4962494,5.19376657,4.47388,-0.447388,0,4.5,-21.8,-4.3,0,0,1684,1024,1024,1108,8.1,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
7400,5/2/2019 19:55,-3.251864696,-72.90723375,4.265092,424.6635172,5.3910254,5.918569743,19,5,17.221,424.6635172,4.265092,5.3910254,5.918569743,5.368656,-0.447388,0,8.5,-23.7,-3.7,0,0,1684,1024,1024,1024,10.9,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
7500,5/2/2019 19:55,-3.251862053,-72.9072347,4.265092,424.6635172,6.263432,6.936384736,19,5,17.221,424.6635172,4.265092,6.263432,6.936384736,6.263432,-0.223694,0,9.3,-23.7,-2,0,0,1684,1024,1024,1486,11,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
7600,5/2/2019 19:55,-3.251859355,-72.90723499,4.265092,424.6635172,7.158208,7.918799466,19,5,17.221,424.6635172,4.265092,7.158208,7.918799466,7.158208,-0.223694,0,9.4,-23.3,-1.1,0,0,1684,1024,1024,1684,11,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
7700,5/2/2019 19:55,-3.251856512,-72.90723546,4.265092,424.6635172,7.82929,8.969029158,19,5,17.221,424.6635172,4.265092,7.82929,8.969029158,7.82929,0,0,10.1,-23.3,-0.7,0,0,1684,1024,1024,1187,11.9,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
7800,5/2/2019 19:55,-3.25185316,-72.90723567,4.265092,424.6635172,8.724066,10.1827103,19,5,17.221,424.6635172,4.265092,8.724066,10.1827103,8.724066,0,0,14.1,-23.4,-2,0,0,1684,1024,1024,1024,17.1,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
7900,5/2/2019 19:56,-3.251849798,-72.90723603,4.265092,424.6635172,9.618842,11.41197543,19,5,17.221,424.6635172,4.265092,9.618842,11.41197543,9.618842,0,0,17.6,-23.5,-2.4,0,0,1684,1024,1024,595,20.5,0,100,4.322,4.306,4.294,4.299,0,0,6.932,93.2,424.6635172,4.265092,6,P-GPS,
